719024907	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	1.20481927710844	0								4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20180101000000	http://fijivillage.com/news/Bodies-of-six-people-recovered-from-Jerusalem-Bay-after-plane-crash--9sk5r2/
719024908	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	-5.48780487804878	0								4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	4	Hawkesbury, South Gloucestershire, United Kingdom	UK	UKM6	40139	51.5797	-2.33778	-2598329	20180101000000	https://www.4bc.com.au/six-killed-as-seaplane-crashes-into-hawkesbury-river/
719024909	20180101	201801	2018	2018.0027											AUS	MELBOURNE	AUS								0	051	051	05	1	3.4	10	1	10	2.30414746543779	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20180101000000	https://www.sbs.com.au/news/europe-ushers-in-2018-after-spectacular-nye-celebrations-in-australia
719024910	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								1	080	080	08	2	5.0	6	1	6	3.125	0								4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	20180101000000	http://www.queenslandcountrylife.com.au/story/5128212/auld-lang-syne-a-new-year-for-older-tractors/?cs=4719
719024911	20180101	201801	2018	2018.0027											AUS	QUEENSLAND	AUS								1	171	171	17	4	-9.2	20	2	20	-3.67300163950881	0								0								0								20180101000000	https://www.gattonstar.com.au/news/unlicensed-driver-in-reckless-rampage-through-town/3301292/
719024912	20180101	201801	2018	2018.0027											AUS	VICTORIA	AUS								0	173	173	17	4	-5.0	8	1	8	2.30414746543779	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20180101000000	https://www.sbs.com.au/news/europe-ushers-in-2018-after-spectacular-nye-celebrations-in-australia
719024913	20180101	201801	2018	2018.0027											AUS	VICTORIA	AUS								0	173	173	17	4	-5.0	2	1	2	2.30414746543779	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Victoria Harbour, Ontario, Canada	CA	CA08	12681	44.75	-79.7667	-575358	20180101000000	https://www.sbs.com.au/news/europe-ushers-in-2018-after-spectacular-nye-celebrations-in-australia
719024914	20180101	201801	2018	2018.0027											AUS	SYDNEY	AUS								1	190	190	19	4	-10.0	20	2	20	-2.51488095238096	0								4	Hawkesbury, South Gloucestershire, United Kingdom	UK	UKM6	40139	51.5797	-2.33778	-2598329	4	Hawkesbury, South Gloucestershire, United Kingdom	UK	UKM6	40139	51.5797	-2.33778	-2598329	20180101000000	https://www.ipswichadvertiser.com.au/news/dramatic-footage-shows-final-moments-before-fatal-/3301287/
719024915	20180101	201801	2018	2018.0027											BTN	BHUTAN	BTN								1	061	061	06	2	6.4	8	1	8	-7.92079207920792	0								4	Phuntsholing, Chhukha, Bhutan	BT	BT06	17951	26.85	89.3833	-2211344	4	Phuntsholing, Chhukha, Bhutan	BT	BT06	17951	26.85	89.3833	-2211344	20180101000000	https://www.kuenselonline.com/bafra-seizes-banned-vegetable/
719024916	20180101	201801	2018	2018.0027											BTN	BHUTAN	BTN								1	112	112	11	3	-2.0	6	1	6	-7.92079207920792	0								4	Phuntsholing, Chhukha, Bhutan	BT	BT06	17951	26.85	89.3833	-2211344	4	Phuntsholing, Chhukha, Bhutan	BT	BT06	17951	26.85	89.3833	-2211344	20180101000000	https://www.kuenselonline.com/bafra-seizes-banned-vegetable/
